Clave Municipio,"Clave 
Estado",Region,Estado,Municipio,Poblacion,Poblacion Adulta,Poblacion Adulta Mujeres,Poblacion Adulta Hombres,Tipo de poblacion,PA Sucursales banca comercial,PA Sucursales banca de desarrollo,PA Sucursales Socap,PA Sucursales Sofipo,"PA Total
Sucursales",PA Corresponsales,PA Cajeros,PA Terminales punto de venta,PA Establecimientos con TPV,PA Contratos que utilizan banca movil,ID Sucursales banca comercial,ID Sucursales banca de desarrollo,ID Sucursales Socap,ID Sucursales Sofipo,"ID Total
Sucursales",ID Corresponsales,ID Cajeros,ID Terminales punto de venta,ID Establecimientos con TPV,ID Contratos que utilizan banca movil,Cable coaxial,DSL,Fibra optica,Creditos bienestar,Crédictos household
22002,22,Occidente y Bajío,Querétaro,Pinal de Amoles,29823.88065,21233.61201,11524.44778,9709.164229,Semi-urbano,0,0,4,0,4,6,4,8,8,755,0,0,1.883805731,0,1.883805731,2.825708597,1.883805731,3.767611463,3.767611463,355.5683318,0,130,1,4,0
24033,24,Noreste,San Luis Potosí,Santo Domingo,12892.22985,9567.790424,4812.749749,4755.040675,En Transición,0,0,0,0,0,1,0,11,6,342,0,0,0,0,0,1.045173395,0,11.49690734,6.27104037,357.4493011,0,0,0,0,0
20563,20,Sur,Oaxaca,Yogana,1409.071144,1061.24123,568.2781894,492.9630408,Rural,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,358.0712746,0,0,0,4,5
20524,20,Sur,Oaxaca,Santo Domingo Yodohino,315.2897396,251.2900884,135.859327,115.4307614,Rural,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,358.1518101,0,0,0,0,0
30067,30,Centro Sur y Oriente,Veracruz,Filomeno Mata,18075.67898,12507.62064,6425.242255,6082.378388,Semi-urbano,0,0,0,0,0,2,1,0,1,450,0,0,0,0,0,1.599025152,0.799512576,0,0.799512576,359.7806592,0,0,0,28,0
20382,20,Sur,Oaxaca,Santa Cruz Tacahua,1176.470482,854.7219251,465.8512301,388.870695,Rural,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,362.6910588,0,0,1,0,0
14011,14,Occidente y Bajío,Jalisco,Atengo,5943.072447,4400.320436,2161.529334,2238.791102,En Transición,0,1,2,0,3,1,1,3,3,160,0,2.27256177,4.54512354,0,6.81768531,2.27256177,2.27256177,6.81768531,6.81768531,363.6098832,0,0,0,6,0
20203,20,Sur,Oaxaca,San Juan Lachigalla,3351.970212,2308.96547,1283.438442,1025.527028,Rural,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,363.7992907,0,0,0,0,0
20125,20,Sur,Oaxaca,San Carlos Yautepec,13300.36832,9502.855971,4774.053164,4728.802807,En Transición,0,0,0,0,0,1,1,0,0,348,0,0,0,0,0,1.052315223,1.052315223,0,0,366.2056976,0,0,0,6,0
20259,20,Sur,Oaxaca,San Miguel Ahuehuetitlán,2606.239348,1856.558315,1008.895333,847.662982,Rural,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,366.2691306,0,0,0,2,0
24006,24,Noreste,San Luis Potosí,Catorce,10288.44315,7533.927014,3734.122607,3799.804407,En Transición,0,0,0,1,1,4,1,15,14,276,0,0,0,1.327329025,1.327329025,5.309316101,1.327329025,19.90993538,18.58260635,366.342811,0,296,0,5,0
20211,20,Sur,Oaxaca,San Juan Ozolotepec,3434.567277,2365.512553,1231.123835,1134.388718,Rural,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,367.7849856,0,0,0,0,0
20372,20,Sur,Oaxaca,Santa Catarina Yosonotú,1933.265404,1437.78208,825.4919693,612.2901109,Rural,0,0,0,0,0,1,0,0,0,53,0,0,0,0,0,6.95515693,0,0,0,368.6233173,0,0,0,7,0
20532,20,Sur,Oaxaca,Santo Tomás Ocotepec,4323.099797,3081.417733,1669.988989,1411.428744,Rural,0,0,0,0,0,0,0,2,2,114,0,0,0,0,0,0,0,6.490518889,6.490518889,369.9595767,0,0,0,19,0
20326,20,Sur,Oaxaca,San Pedro Sochiápam,5202.421144,3640.088623,1898.404897,1741.683726,En Transición,0,0,0,0,0,1,0,1,1,135,0,0,0,0,0,2.747185862,0,2.747185862,2.747185862,370.8700913,0,0,0,2,1
20189,20,Sur,Oaxaca,San Juan Comaltepec,2685.926079,1851.76866,994.0202332,857.7484272,Rural,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,372.6167392,0,0,0,1,0
30025,30,Centro Sur y Oriente,Veracruz,Ayahualulco,27511.33941,19494.80057,9966.549055,9528.251515,Semi-urbano,0,0,0,0,0,3,0,1,1,728,0,0,0,0,0,1.538871859,0,0.512957286,0.512957286,373.4329045,0,9,0,15,6
20015,20,Sur,Oaxaca,Coatecas Altas,4658.350726,3292.262829,1878.222691,1414.040139,Rural,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,373.6032218,0,0,0,5,1
14076,14,Occidente y Bajío,Jalisco,San Martín de Bolaños,3753.897445,2756.885921,1414.685208,1342.200713,Rural,0,0,1,0,1,1,1,4,4,103,0,0,3.627281029,0,3.627281029,3.627281029,3.627281029,14.50912412,14.50912412,373.609946,0,0,0,1,0
20097,20,Sur,Oaxaca,San Andrés Solaga,1710.005198,1306.353187,732.2220462,574.1311405,Rural,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,375.0899871,0,0,0,5,1
20263,20,Sur,Oaxaca,San Miguel Coatlán,4011.924446,2743.921043,1502.646113,1241.274931,Rural,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,375.3752326,0,0,0,9,0
7004,7,Sur,Chiapas,Altamirano,36282.3596,24875.92169,12663.39458,12212.52712,Semi-urbano,0,0,0,1,1,7,1,8,6,936,0,0,0,0.401995155,0.401995155,2.813966086,0.401995155,3.215961241,2.411970931,376.2674652,0,90,0,40,0
30180,30,Centro Sur y Oriente,Veracruz,Tlachichilco,12027.45951,8916.981625,4538.842258,4378.139366,En Transición,0,0,0,0,0,1,0,1,1,336,0,0,0,0,0,1.121455715,0,1.121455715,1.121455715,376.8091201,0,0,0,5,0
14019,14,Occidente y Bajío,Jalisco,Bolaños,8708.033628,6033.11992,3036.770962,2996.348958,En Transición,0,1,2,0,3,2,1,2,2,229,0,1.657517194,3.315034388,0,4.972551582,3.315034388,1.657517194,3.315034388,3.315034388,379.5714374,0,0,0,2,0
20205,20,Sur,Oaxaca,San Juan Lalana,18288.51199,13087.10923,6965.797129,6121.312102,Semi-urbano,0,0,0,0,0,1,0,1,1,497,0,0,0,0,0,0.764110685,0,0.764110685,0.764110685,379.7630105,0,0,0,1,0
20019,20,Sur,Oaxaca,Concepción Pápalo,3074.616858,2334.254777,1202.633851,1131.620926,Rural,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,381.2780031,0,0,0,4,0
20154,20,Sur,Oaxaca,San Ildefonso Amatlán,2638.140941,1857.476226,1007.555738,849.9204881,Rural,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,382.239078,0,0,0,0,0
19036,19,Noreste,Nuevo León,Mier Y Noriega,7603.791691,5582.593791,2854.867026,2727.726765,En Transición,0,0,0,0,0,1,0,1,1,214,0,0,0,0,0,1.791282041,0,1.791282041,1.791282041,383.3343567,0,0,0,8,4
20511,20,Sur,Oaxaca,Santo Domingo Nuxaá,3810.424592,2652.613124,1421.508361,1231.104763,Rural,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,384.5264848,0,0,0,3,0
20183,20,Sur,Oaxaca,San Juan Bautista Tlachichilco,1459.416444,1038.58256,554.7934874,483.7890724,Rural,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,385.1403013,0,0,0,3,0
30209,30,Centro Sur y Oriente,Veracruz,Tatahuicapan de Juárez,16735.06045,12214.18564,6142.127551,6072.058093,Semi-urbano,0,0,1,0,1,11,1,8,5,472,0,0,0.818720158,0,0.818720158,9.005921738,0.818720158,6.549761264,4.09360079,386.4359146,0,0,0,36,0
20261,20,Sur,Oaxaca,San Miguel Amatitlán,8221.923493,5664.935374,3145.597572,2519.337801,En Transición,0,0,0,0,0,1,0,0,0,220,0,0,0,0,0,1.765245204,0,0,0,388.3539449,0,0,0,2,4
20522,20,Sur,Oaxaca,Santo Domingo Xagacía,1393.232612,976.5894129,539.8762895,436.7131234,Rural,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,389.1092766,0,0,0,1,0
20034,20,Sur,Oaxaca,Guadalupe de Ramírez,1559.132036,1103.162355,574.0270787,529.1352763,Rural,0,0,0,0,0,1,0,0,0,43,0,0,0,0,0,9.064848845,0,0,0,389.7885003,0,0,0,2,0
20142,20,Sur,Oaxaca,San Francisco Huehuetlán,1038.054827,820.3177312,463.5461426,356.7715886,Rural,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,390.0927504,0,0,0,3,0
12065,12,Sur,Guerrero,Tlalixtaquilla de Maldonado,7567.452958,5282.88292,2824.565943,2458.316977,En Transición,0,0,0,0,0,1,0,0,0,207,0,0,0,0,0,1.892905853,0,0,0,391.8315115,0,0,0,6,0
20567,20,Sur,Oaxaca,Zapotitlán Lagunas,3187.475954,2245.245844,1267.826777,977.419067,Rural,0,0,0,0,0,2,0,0,0,88,0,0,0,0,0,8.907710507,0,0,0,391.9392623,0,0,0,2,1
13062,13,Centro Sur y Oriente,Hidalgo,Tepehuacán de Guerrero,31513.66648,22265.60593,11174.55911,11091.04682,Semi-urbano,0,0,1,0,1,2,3,1,2,873,0,0,0.449123192,0,0.449123192,0.898246383,1.347369575,0.449123192,0.898246383,392.0845463,0,0,0,0,0
7119,7,Sur,Chiapas,Santiago El Pinar,3844.192855,2596.351339,1336.291611,1260.059728,Rural,0,0,0,0,0,7,0,0,0,102,0,0,0,0,0,26.96091201,0,0,0,392.8590036,0,0,0,4,0
7026,7,Sur,Chiapas,Chenalhó,41813.4669,28011.68284,14472.31879,13539.36404,Semi-urbano,0,1,0,0,1,0,0,0,0,1101,0,0.356993904,0,0,0.356993904,0,0,0,0,393.0502878,0,0,0,34,0
20500,20,Sur,Oaxaca,Santiago Yosondúa,8282.509703,6014.610337,3221.229577,2793.38076,En Transición,0,0,0,0,0,1,0,0,0,237,0,0,0,0,0,1.662618098,0,0,0,394.0404893,0,0,0,6,6
14061,14,Occidente y Bajío,Jalisco,Mezquitic,20702.45067,14174.21808,7467.228603,6706.989479,Semi-urbano,0,0,1,0,1,1,1,6,6,559,0,0,0.705506289,0,0.705506289,0.705506289,0.705506289,4.233037735,4.233037735,394.3780156,0,238,0,12,0
20347,20,Sur,Oaxaca,San Sebastián Río Hondo,4229.369499,2977.14042,1539.484485,1437.655935,Rural,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,396.3534915,0,0,0,0,0
20484,20,Sur,Oaxaca,Santiago Tamazola,4444.947566,3163.752372,1780.779871,1382.972501,Rural,0,0,0,0,0,3,0,0,0,126,0,0,0,0,0,9.482410907,0,0,0,398.2612581,0,0,0,1,0
20283,20,Sur,Oaxaca,San Miguel Tequixtepec,1027.121391,778.1544039,401.3854367,376.7689672,Rural,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,398.3785203,0,0,0,2,0
11022,11,Occidente y Bajío,Guanajuato,Ocampo,24593.60476,17368.06418,9270.296177,8097.767999,Semi-urbano,0,0,3,0,3,3,8,23,20,692,0,0,1.727308219,0,1.727308219,1.727308219,4.606155251,13.24269635,11.51538813,398.4324292,0,1905,5,9,0
20272,20,Sur,Oaxaca,San Miguel Panixtlahuaca,6840.923843,4551.315825,2588.484553,1962.831272,En Transición,0,0,0,0,0,1,0,0,0,182,0,0,0,0,0,2.197166794,0,0,0,399.8843565,0,0,0,4,0
30083,30,Centro Sur y Oriente,Veracruz,Ixhuatlán de Madero,51579.80385,39008.88811,20288.38354,18720.50457,Urbano,0,0,0,0,0,10,3,14,12,1563,0,0,0,0,0,2.563518338,0.769055501,3.588925673,3.076222005,400.6779162,0,0,0,12,0
20454,20,Sur,Oaxaca,Santiago Atitlán,3295.758272,2366.437714,1201.024413,1165.413301,Rural,0,0,0,0,0,0,0,1,1,95,0,0,0,0,0,0,0,4.225760915,4.225760915,401.447287,0,0,0,5,0
29058,29,Centro Sur y Oriente,Tlaxcala,Santa Catarina Ayometla,9267.033985,6874.392968,3604.575006,3269.817963,En Transición,0,0,0,0,0,1,0,1,1,276,0,0,0,0,0,1.454673896,0,1.454673896,1.454673896,401.4899952,0,0,0,10,7
20366,20,Sur,Oaxaca,Santa Catarina Loxicha,3878.736323,2738.081664,1414.272357,1323.809307,Rural,0,0,0,0,0,0,0,1,1,110,0,0,0,0,0,0,0,3.652192018,3.652192018,401.741122,0,0,0,0,0
20081,20,Sur,Oaxaca,San Agustín Atenango,1957.493642,1464.490535,784.3270681,680.1634665,Rural,0,0,0,0,0,1,0,1,1,59,0,0,0,0,0,6.828313167,0,6.828313167,6.828313167,402.8704768,0,0,0,2,74
20465,20,Sur,Oaxaca,Santiago Ixcuintepec,1676.629155,1190.758652,625.0578484,565.7008031,Rural,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,403.1043565,0,0,0,0,0
20245,20,Sur,Oaxaca,San Martín Zacatepec,1298.385835,942.0566784,513.297169,428.7595094,Rural,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,403.3727574,0,0,0,0,0
20325,20,Sur,Oaxaca,San Pedro Quiatoni,11470.78667,8080.214178,4306.24858,3773.965598,En Transición,0,0,0,0,0,1,0,3,2,326,0,0,0,0,0,1.237590957,0,3.712772872,2.475181915,403.4546521,0,0,0,0,0
32028,32,Occidente y Bajío,Zacatecas,Mezquital del Oro,2745.74013,2029.52667,1090.275394,939.251276,Rural,0,0,0,0,0,1,0,1,1,82,0,0,0,0,0,4.927257251,0,4.927257251,4.927257251,404.0350946,0,0,0,0,0
20213,20,Sur,Oaxaca,San Juan Quiahije,3499.273474,2395.219477,1313.11894,1082.100537,Rural,0,0,0,0,0,0,0,3,2,97,0,0,0,0,0,0,0,12.52494825,8.349965501,404.9733268,0,0,0,0,0
30029,30,Centro Sur y Oriente,Veracruz,Calcahualco,13657.38325,9593.758152,4953.209604,4640.548548,En Transición,0,0,0,0,0,1,1,1,1,389,0,0,0,0,0,1.042344391,1.042344391,1.042344391,1.042344391,405.4719682,0,0,0,3,0
31022,31,Sur,Yucatán,Chikindzonot,4618.253573,3327.057002,1667.999699,1659.057302,Rural,0,0,0,0,0,0,1,1,1,136,0,0,0,0,0,0,3.005659355,3.005659355,3.005659355,408.7696722,0,0,0,1,5
7010,7,Sur,Chiapas,Bejucal de Ocampo,8709.714989,6005.388761,2982.32279,3023.065971,En Transición,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,409.6320984,0,0,0,12,0
20477,20,Sur,Oaxaca,Santiago Minas,1454.691245,1073.629255,558.487951,515.1413043,Rural,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,409.824898,0,0,0,0,1
30159,30,Centro Sur y Oriente,Veracruz,Tehuipango,26485.82549,18362.40783,9721.591995,8640.815832,Semi-urbano,0,0,1,0,1,0,3,4,4,753,0,0,0.544590889,0,0.544590889,0,1.633772666,2.178363555,2.178363555,410.0769393,0,0,0,1,0
20011,20,Sur,Oaxaca,Calihualá,1303.103391,925.185746,501.0602971,424.1254489,Rural,0,0,0,0,0,1,0,0,0,38,0,0,0,0,0,10.80864037,0,0,0,410.7283339,0,0,0,0,115
20396,20,Sur,Oaxaca,Santa María La Asunción,3329.6704,2376.611738,1377.211423,999.4003154,Rural,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,412.3517461,0,0,0,7,4
20186,20,Sur,Oaxaca,San Juan Cieneguilla,600.6923355,459.9276995,243.2605454,216.6671541,Rural,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,413.1084086,0,0,0,0,0
21028,21,Centro Sur y Oriente,Puebla,Camocuautla,2791.267475,1981.033845,1048.609338,932.4245069,Rural,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,413.9252855,0,0,0,0,0
20182,20,Sur,Oaxaca,San Juan Bautista Tlacoatzintepec,2301.903788,1666.303538,891.5119454,774.7915928,Rural,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,414.0902208,0,0,0,0,2
21080,21,Centro Sur y Oriente,Puebla,Atlequizayan,2851.440487,2098.728791,1161.293488,937.4353031,Rural,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,414.5366489,0,0,0,2,0
24015,24,Noreste,San Luis Potosí,Charcas,22784.4201,16752.70404,8764.744034,7987.960009,Semi-urbano,1,0,0,0,1,5,4,48,37,699,0.596918562,0,0,0,0.596918562,2.984592808,2.387674246,28.65209096,22.08598678,417.2460746,0,1324,1,3,2
20017,20,Sur,Oaxaca,"Compañ`Ia, La",3253.565095,2386.060336,1307.578782,1078.481554,Rural,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,419.1008857,0,0,0,2,1
20395,20,Sur,Oaxaca,Santa María Apazco,1980.346163,1495.475714,852.8818809,642.5938334,Rural,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,421.2706325,0,0,0,0,0
20024,20,Sur,Oaxaca,Cuyamecalco Villa de Zaragoza,3812.752689,2790.386464,1396.327763,1394.058701,Rural,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,422.8804917,0,0,0,7,0
20552,20,Sur,Oaxaca,Tlacotepec Plumas,505.6354218,377.6615816,204.8013083,172.8602733,Rural,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,423.6597202,0,0,0,1,0
20361,20,Sur,Oaxaca,Santa Catalina Quierí,904.4637574,659.9738136,388.0910204,271.8827932,Rural,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,424.2592573,0,0,0,0,0
20528,20,Sur,Oaxaca,Santos Reyes Tepejillo,1246.409284,918.6602544,526.8949867,391.7652677,Rural,0,0,0,0,0,1,0,0,0,39,0,0,0,0,0,10.88541705,0,0,0,424.5312651,0,0,0,3,0
20040,20,Sur,Oaxaca,Huautepec,6174.014538,4332.517027,2346.567922,1985.949106,En Transición,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,424.695388,0,0,0,6,0
8029,8,Noroeste,Chihuahua,Guadalupe Y Calvo,60249.29656,42027.1693,21322.599,20704.5703,Urbano,0,1,0,0,1,1,0,37,35,1786,0,0.237941317,0,0,0.237941317,0.237941317,0,8.803828718,8.327946085,424.9631916,0,153,3,30,0
20541,20,Sur,Oaxaca,Tanetze de Zaragoza,1776.091357,1363.421797,712.1829658,651.2388316,Rural,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,425.4002695,0,0,0,2,0
20457,20,Sur,Oaxaca,Santiago Camotlán,3749.074615,2723.406564,1359.574212,1363.832352,Rural,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,425.9371389,0,0,0,1,0
13080,13,Centro Sur y Oriente,Hidalgo,Yahualica,25008.62401,18154.02134,9462.640774,8691.380568,Semi-urbano,0,0,0,0,0,2,5,7,4,774,0,0,0,0,0,1.101684284,2.754210709,3.855894993,2.203368568,426.3518178,0,0,0,5,0
20359,20,Sur,Oaxaca,Santa Ana Yareni,746.9093874,562.1729013,340.2357632,221.9371381,Rural,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,426.9149214,0,0,0,0,0
30195,30,Centro Sur y Oriente,Veracruz,Xoxocotla,5754.449478,4116.237938,2069.518534,2046.719404,En Transición,0,0,1,0,1,1,0,0,0,176,0,0,2.429402807,0,2.429402807,2.429402807,0,0,0,427.574894,0,0,0,4,0
7111,7,Sur,Chiapas,Zinacantán,43604.79389,29344.74521,16051.15001,13293.5952,Semi-urbano,0,0,0,0,0,1,1,3,3,1258,0,0,0,0,0,0.340776515,0.340776515,1.022329544,1.022329544,428.6968556,0,0,0,77,0
20098,20,Sur,Oaxaca,San Andrés Teotilálpam,4636.573585,3301.122176,1790.347242,1510.774934,Rural,0,0,0,0,0,1,0,1,1,142,0,0,0,0,0,3.029272916,0,3.029272916,3.029272916,430.1567541,0,0,0,12,0
20279,20,Sur,Oaxaca,San Miguel Suchixtepec,3205.300352,2298.069855,1220.362369,1077.707485,Rural,0,0,1,0,1,0,0,0,0,99,0,0,4.351477819,0,4.351477819,0,0,0,0,430.7963041,0,0,0,18,0
20291,20,Sur,Oaxaca,San Pablo Coatlán,4367.892995,3109.384306,1638.470595,1470.913712,Rural,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,430.953484,0,0,0,0,0
7096,7,Sur,Chiapas,Tila,82442.3642,57254.32354,29084.9238,28169.39974,Urbano,0,0,0,1,1,3,0,13,11,2468,0,0,0,0.174659299,0.174659299,0.523977896,0,2.270570884,1.921252286,431.0591493,0,146,0,59,0
22010,22,Occidente y Bajío,Querétaro,Landa de Matamoros,21869.00559,15861.60811,8501.90964,7359.698475,Semi-urbano,0,0,2,0,2,6,2,13,12,687,0,0,1.260906199,0,1.260906199,3.782718597,1.260906199,8.195890294,7.565437195,433.1212794,0,125,0,8,0
21061,21,Centro Sur y Oriente,Puebla,Eloxochitlán,13997.66629,9777.250889,5092.779621,4684.471268,En Transición,0,0,0,0,0,0,0,0,0,424,0,0,0,0,0,0,0,0,0,433.659732,0,0,0,0,0
20275,20,Sur,Oaxaca,San Miguel Quetzaltepec,8546.179401,6056.31909,3079.669095,2976.649995,En Transición,0,0,0,0,0,0,1,1,1,264,0,0,0,0,0,0,1.651167954,1.651167954,1.651167954,435.9083398,0,11,0,0,0
18009,18,Occidente y Bajío,Nayarit,Del Nayar,41208.16267,27695.60869,14149.04605,13546.56264,Semi-urbano,0,0,1,0,1,1,2,3,3,1208,0,0,0.361068071,0,0.361068071,0.361068071,0.722136142,1.083204212,1.083204212,436.1702296,0,0,0,5,4
20200,20,Sur,Oaxaca,San Juan Juquila Mixes,4235.724197,3017.202193,1654.390604,1362.811589,Rural,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,437.4913961,0,0,0,0,0
20527,20,Sur,Oaxaca,Santos Reyes Pápalo,2997.658275,2032.50456,1086.198964,946.3055961,Rural,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,437.8833964,0,0,0,0,0
7100,7,Sur,Chiapas,Tumbalá,35968.50494,25009.65882,12985.53928,12024.11954,Semi-urbano,0,0,0,0,0,0,0,0,1,1096,0,0,0,0,0,0,0,0,0.399845519,438.2306883,0,0,0,26,0
20566,20,Sur,Oaxaca,Zapotitlán del Río,2998.167012,2136.735336,1132.714833,1004.020503,Rural,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,439.9234589,0,0,0,0,0
20252,20,Sur,Oaxaca,San Mateo Peñasco,2389.126267,1726.143479,933.6948176,792.4486617,Rural,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,440.2878493,0,0,0,0,2
7080,7,Sur,Chiapas,Siltepec,38346.07766,26746.1846,13391.62412,13354.56048,Semi-urbano,0,0,0,0,0,1,2,5,5,1181,0,0,0,0,0,0.373885104,0.747770207,1.869425518,1.869425518,441.5583074,0,0,0,3,1
21078,21,Centro Sur y Oriente,Puebla,Huitzilan de Serdán,16021.16214,11091.24456,5621.865853,5469.378708,Semi-urbano,0,0,0,0,0,0,0,1,1,490,0,0,0,0,0,0,0,0.901612073,0.901612073,441.7899157,0,0,0,8,0
20498,20,Sur,Oaxaca,Santiago Yaveo,7591.194474,5427.123784,2770.824279,2656.299505,En Transición,0,0,0,0,0,0,0,2,2,240,0,0,0,0,0,0,0,3.685193262,3.685193262,442.2231914,0,0,0,1,2
20254,20,Sur,Oaxaca,San Mateo Río Hondo,3698.473276,2641.03088,1414.278256,1226.752624,Rural,0,0,0,0,0,0,0,3,3,117,0,0,0,0,0,0,0,11.35920077,11.35920077,443.0088299,0,0,0,0,0
20234,20,Sur,Oaxaca,San Lucas Zoquiápam,7688.999804,5423.504198,2908.857313,2514.646885,En Transición,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,444.3621526,0,0,0,4,0
20148,20,Sur,Oaxaca,San Francisco Ozolotepec,2074.729306,1415.910251,785.0310212,630.8792296,Rural,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,444.9434557,0,0,0,0,0
20535,20,Sur,Oaxaca,San Vicente Lachixío,3017.185338,2041.538601,1177.407424,864.1311768,Rural,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,445.7422454,0,0,0,5,170
10027,10,Noroeste,Durango,San Juan de Guadalupe,6378.447974,4684.053829,2405.738028,2278.315801,En Transición,0,0,0,0,0,1,0,34,1,209,0,0,0,0,0,2.134902878,0,72.58669785,2.134902878,446.1947015,0,0,0,1,0
20429,20,Sur,Oaxaca,Santa María Sola,1545.765231,1120.210419,621.2634636,498.9469557,Rural,0,0,0,0,0,0,0,1,1,50,0,0,0,0,0,0,0,8.926894294,8.926894294,446.3447147,0,0,0,4,559
30203,30,Centro Sur y Oriente,Veracruz,Zozocolco de Hidalgo,14376.51189,10557.16463,5489.338509,5067.826119,En Transición,0,0,0,0,0,5,1,4,4,472,0,0,0,0,0,4.736120139,0.947224028,3.788896111,3.788896111,447.0897411,0,0,0,10,0
24004,24,Noreste,San Luis Potosí,Armadillo de los Infante,4482.755611,3353.969637,1720.971588,1632.998049,Rural,0,0,0,0,0,0,0,7,5,150,0,0,0,0,0,0,0,20.87079121,14.907708,447.2312401,0,0,0,0,19
20473,20,Sur,Oaxaca,Santiago Laxopa,1477.602023,1071.084973,571.1929395,499.8920338,Rural,0,0,0,0,0,0,0,1,1,48,0,0,0,0,0,0,0,9.336327414,9.336327414,448.1437159,0,0,0,1,0
20529,20,Sur,Oaxaca,Santos Reyes Yucuná,1359.337199,914.1704683,476.051767,438.1187014,Rural,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,448.4940328,0,0,0,1,0
20290,20,Sur,Oaxaca,San Nicolás Hidalgo,1057.721566,757.1595555,422.0857614,335.0737941,Rural,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,449.0467003,0,0,0,3,0
20460,20,Sur,Oaxaca,Santiago Choápam,5801.382833,4135.205159,2167.091862,1968.113297,En Transición,0,0,0,0,0,1,0,1,1,186,0,0,0,0,0,2.418259703,0,2.418259703,2.418259703,449.7963048,0,0,0,7,0
20050,20,Sur,Oaxaca,Magdalena Peñasco,3976.484956,2772.762967,1544.260673,1228.502294,Rural,0,0,0,0,0,1,0,2,2,125,0,0,0,0,0,3.60651095,0,7.213021899,7.213021899,450.8138687,0,0,0,0,0
20060,20,Sur,Oaxaca,Mixistlán de la Reforma,3077.832044,2186.352583,1182.23441,1004.118173,Rural,0,0,0,0,0,0,0,4,4,99,0,0,0,0,0,0,0,18.29531079,18.29531079,452.808942,0,0,0,1,0
20406,20,Sur,Oaxaca,Santa María Chilchotla,20931.8163,14908.5468,7801.656399,7106.890398,Semi-urbano,0,0,0,0,0,4,0,2,2,676,0,0,0,0,0,2.683024747,0,1.341512374,1.341512374,453.4311823,0,0,0,23,0
20187,20,Sur,Oaxaca,San Juan Coatzóspam,2997.319963,2174.096996,1102.513281,1071.583715,Rural,0,0,0,0,0,1,0,0,0,99,0,0,0,0,0,4.59961079,0,0,0,455.3614682,0,0,0,8,4
